date,branch_id,branch_name,sku_id,product_name,category,units_sold,selling_price,promotion,festival,festival_flag,weekend_flag,month,day_of_week,opening_stock,closing_stock,warehouse_stock
2025-04-22,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,0,4,1,23,151,3173
2025-04-23,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,4,2,151,140,4887
2025-04-24,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,4,3,140,132,3887
2025-04-25,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,4,4,132,122,4787
2025-04-26,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,210.0,0,,0,1,4,5,122,108,2514
2025-04-27,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,4,6,108,95,2669
2025-04-28,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,4,0,95,84,3225
2025-04-29,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,4,1,84,73,3238
2025-04-30,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,4,2,73,64,2707
2025-05-01,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,7,210.0,0,,0,0,5,3,64,57,4707
2025-05-02,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,7,210.0,0,,0,0,5,4,57,50,2599
2025-05-03,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,16,210.0,0,,0,1,5,5,50,34,3208
2025-05-04,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,5,6,34,21,4850
2025-05-05,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,5,0,21,127,2652
2025-05-06,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,5,1,127,117,4324
2025-05-07,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,5,2,117,106,4526
2025-05-08,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,5,3,106,97,4029
2025-05-09,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,5,4,97,86,4220
2025-05-10,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,5,5,86,74,3151
2025-05-11,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,16,184.96,1,,0,1,5,6,74,58,2792
2025-05-12,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,186.13,1,,0,0,5,0,58,46,4779
2025-05-13,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,15,193.88,1,,0,0,5,1,46,31,2869
2025-05-14,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,15,185.8,1,,0,0,5,2,31,119,4979
2025-05-15,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,5,3,119,109,2621
2025-05-16,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,5,4,109,98,2532
2025-05-17,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,210.0,0,,0,1,5,5,98,84,4316
2025-05-18,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,15,210.0,0,,0,1,5,6,84,69,2729
2025-05-19,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,5,0,69,60,3512
2025-05-20,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,5,1,60,49,4128
2025-05-21,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,5,2,49,40,4837
2025-05-22,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,5,3,40,31,3420
2025-05-23,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,5,4,31,20,2565
2025-05-24,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,16,210.0,0,,0,1,5,5,20,168,4502
2025-05-25,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,17,210.0,0,,0,1,5,6,168,151,4445
2025-05-26,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,5,0,151,140,3650
2025-05-27,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,5,1,140,131,4557
2025-05-28,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,0,5,2,131,118,3421
2025-05-29,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,5,3,118,108,4743
2025-05-30,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,5,4,108,98,4231
2025-05-31,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,16,210.0,0,,0,1,5,5,98,82,3910
2025-06-01,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,210.0,0,,0,1,6,6,82,68,4432
2025-06-02,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,6,0,68,60,4827
2025-06-03,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,6,1,60,52,4183
2025-06-04,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,6,2,52,41,3620
2025-06-05,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,6,3,41,32,4474
2025-06-06,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,6,4,32,23,3606
2025-06-07,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,16,210.0,0,,0,1,6,5,23,119,4299
2025-06-08,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,6,6,119,108,3096
2025-06-09,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,6,0,108,100,4668
2025-06-10,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,6,1,100,91,2924
2025-06-11,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,6,2,91,81,4984
2025-06-12,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,6,3,81,72,4186
2025-06-13,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,6,4,72,63,2930
2025-06-14,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,6,5,63,52,4429
2025-06-15,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,210.0,0,,0,1,6,6,52,38,4098
2025-06-16,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,6,0,38,29,2989
2025-06-17,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,6,1,29,126,3040
2025-06-18,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,6,2,126,118,3255
2025-06-19,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,6,3,118,106,3345
2025-06-20,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,6,4,106,96,3824
2025-06-21,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,6,5,96,84,4530
2025-06-22,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,210.0,0,,0,1,6,6,84,70,4047
2025-06-23,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,7,210.0,0,,0,0,6,0,70,63,3424
2025-06-24,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,6,1,63,51,4723
2025-06-25,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,6,2,51,40,2800
2025-06-26,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,6,210.0,0,,0,0,6,3,40,34,3295
2025-06-27,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,6,4,34,23,4986
2025-06-28,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,1,6,5,23,120,4880
2025-06-29,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,6,6,120,108,2680
2025-06-30,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,6,0,108,99,2880
2025-07-01,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,7,1,99,88,4881
2025-07-02,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,7,2,88,77,3721
2025-07-03,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,7,3,77,67,4439
2025-07-04,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,7,4,67,58,4148
2025-07-05,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,7,5,58,46,2555
2025-07-06,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,1,7,6,46,37,4609
2025-07-07,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,7,0,37,28,4096
2025-07-08,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,16,196.05,1,,0,0,7,1,28,179,3993
2025-07-09,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,17,191.04,1,,0,0,7,2,179,162,4969
2025-07-10,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,179.66,1,,0,0,7,3,162,153,3334
2025-07-11,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,191.53,1,,0,0,7,4,153,139,3352
2025-07-12,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,1,7,5,139,129,3395
2025-07-13,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,7,6,129,117,3381
2025-07-14,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,7,0,117,106,4519
2025-07-15,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,7,1,106,98,3784
2025-07-16,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,7,2,98,88,2862
2025-07-17,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,7,3,88,80,4305
2025-07-18,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,7,4,80,71,3450
2025-07-19,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,7,5,71,58,3397
2025-07-20,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,7,6,58,47,2737
2025-07-21,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,7,0,47,38,2838
2025-07-22,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,7,1,38,27,2973
2025-07-23,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,7,2,27,153,3767
2025-07-24,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,7,3,153,143,3832
2025-07-25,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,7,4,143,132,3966
2025-07-26,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,210.0,0,,0,1,7,5,132,118,4619
2025-07-27,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,7,6,118,105,2722
2025-07-28,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,7,0,105,95,3498
2025-07-29,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,7,1,95,83,4068
2025-07-30,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,7,2,83,72,4037
2025-07-31,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,7,3,72,61,3331
2025-08-01,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,8,4,61,51,2573
2025-08-02,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,8,5,51,38,3937
2025-08-03,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,8,6,38,26,4688
2025-08-04,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,8,0,26,168,4846
2025-08-05,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,8,1,168,158,3344
2025-08-06,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,8,2,158,146,3921
2025-08-07,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,8,3,146,137,2704
2025-08-08,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,182.22,1,,0,0,8,4,137,125,2909
2025-08-09,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,184.58,1,,0,1,8,5,125,111,3981
2025-08-10,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,8,6,111,100,3355
2025-08-11,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,8,0,100,91,4397
2025-08-12,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,8,1,91,80,2875
2025-08-13,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,8,2,80,71,2552
2025-08-14,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,8,3,71,59,3458
2025-08-15,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,Independence Day,1,0,8,4,59,48,3838
2025-08-16,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,210.0,0,,0,1,8,5,48,34,3855
2025-08-17,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,8,6,34,23,2585
2025-08-18,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,8,0,23,167,4337
2025-08-19,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,8,1,167,158,4764
2025-08-20,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,8,2,158,150,3070
2025-08-21,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,8,3,150,140,3890
2025-08-22,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,8,4,140,132,4610
2025-08-23,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,8,5,132,119,4256
2025-08-24,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,8,6,119,107,4519
2025-08-25,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,8,0,107,96,4953
2025-08-26,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,8,1,96,86,2868
2025-08-27,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,8,2,86,75,3302
2025-08-28,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,8,3,75,67,2878
2025-08-29,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,8,4,67,56,3601
2025-08-30,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,1,8,5,56,47,3277
2025-08-31,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,8,6,47,34,4637
2025-09-01,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,9,0,34,25,3388
2025-09-02,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,9,1,25,128,4598
2025-09-03,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,9,2,128,118,2879
2025-09-04,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,9,3,118,110,3971
2025-09-05,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,9,4,110,99,4464
2025-09-06,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,9,5,99,88,3862
2025-09-07,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,9,6,88,76,4928
2025-09-08,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,7,210.0,0,,0,0,9,0,76,69,3121
2025-09-09,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,9,1,69,60,3388
2025-09-10,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,7,210.0,0,,0,0,9,2,60,53,4865
2025-09-11,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,9,3,53,43,3832
2025-09-12,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,9,4,43,33,4277
2025-09-13,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,9,5,33,22,3393
2025-09-14,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,9,6,22,155,3892
2025-09-15,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,9,0,155,147,3492
2025-09-16,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,7,210.0,0,,0,0,9,1,147,140,3430
2025-09-17,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,9,2,140,130,3919
2025-09-18,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,9,3,130,120,4293
2025-09-19,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,9,4,120,111,4417
2025-09-20,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,9,5,111,100,3564
2025-09-21,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,9,6,100,87,3739
2025-09-22,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,9,0,87,78,4727
2025-09-23,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,9,1,78,67,4727
2025-09-24,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,9,2,67,55,3977
2025-09-25,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,9,3,55,46,2644
2025-09-26,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,9,4,46,36,4086
2025-09-27,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,9,5,36,24,4179
2025-09-28,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,15,210.0,0,,0,1,9,6,24,94,3113
2025-09-29,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,Navratri,1,0,9,0,94,82,4283
2025-09-30,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,9,1,82,70,2638
2025-10-01,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,10,2,70,61,2825
2025-10-02,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,7,210.0,0,,0,0,10,3,61,54,3074
2025-10-03,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,10,4,54,43,4358
2025-10-04,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,10,5,43,31,4518
2025-10-05,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,10,6,31,143,3694
2025-10-06,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,7,210.0,0,,0,0,10,0,143,136,3949
2025-10-07,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,10,1,136,126,4332
2025-10-08,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,10,2,126,115,3597
2025-10-09,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,10,3,115,104,4925
2025-10-10,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,10,4,104,93,3600
2025-10-11,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,10,5,93,82,4447
2025-10-12,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,10,6,82,69,4972
2025-10-13,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,10,0,69,61,2977
2025-10-14,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,10,1,61,53,3243
2025-10-15,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,7,210.0,0,,0,0,10,2,53,46,3564
2025-10-16,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,4,210.0,0,,0,0,10,3,46,42,2539
2025-10-17,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,10,4,42,34,2534
2025-10-18,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,10,5,34,23,4212
2025-10-19,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,1,10,6,23,156,2510
2025-10-20,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,210.0,0,Diwali,1,0,10,0,156,142,3365
2025-10-21,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,10,1,142,132,2880
2025-10-22,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,10,2,132,123,4959
2025-10-23,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,10,3,123,113,3125
2025-10-24,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,10,4,113,103,4361
2025-10-25,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,10,5,103,90,3059
2025-10-26,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,10,6,90,78,4848
2025-10-27,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,10,0,78,66,2655
2025-10-28,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,10,1,66,57,2694
2025-10-29,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,10,2,57,46,4265
2025-10-30,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,10,3,46,37,3925
2025-10-31,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,10,4,37,27,2535
2025-11-01,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,11,5,27,114,3746
2025-11-02,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,11,6,114,103,3991
2025-11-03,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,11,0,103,94,3782
2025-11-04,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,11,1,94,83,3019
2025-11-05,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,11,2,83,73,4036
2025-11-06,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,11,3,73,63,2501
2025-11-07,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,11,4,63,54,4598
2025-11-08,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,11,5,54,41,2659
2025-11-09,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,11,6,41,28,2665
2025-11-10,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,11,0,28,176,3398
2025-11-11,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,11,1,176,164,4524
2025-11-12,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,11,2,164,153,3678
2025-11-13,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,11,3,153,142,3013
2025-11-14,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,11,4,142,133,3726
2025-11-15,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,1,11,5,133,121,3634
2025-11-16,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,11,6,121,108,4298
2025-11-17,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,11,0,108,97,4449
2025-11-18,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,11,1,97,86,3604
2025-11-19,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,11,2,86,74,4564
2025-11-20,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,11,3,74,65,2683
2025-11-21,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,11,4,65,56,4136
2025-11-22,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,13,210.0,0,,0,1,11,5,56,43,4626
2025-11-23,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,14,210.0,0,,0,1,11,6,43,29,4072
2025-11-24,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,0,11,0,29,162,4678
2025-11-25,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,11,1,162,152,4657
2025-11-26,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,11,2,152,142,2604
2025-11-27,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,11,3,142,132,4676
2025-11-28,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,11,4,132,124,4986
2025-11-29,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,11,210.0,0,,0,1,11,5,124,113,4760
2025-11-30,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,1,11,6,113,105,4349
2025-12-01,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,10,210.0,0,,0,0,12,0,105,95,4032
2025-12-02,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,9,210.0,0,,0,0,12,1,95,86,4649
2025-12-03,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,12,210.0,0,,0,0,12,2,86,74,3681
2025-12-04,B05,Sulur,SKU007,Tea 500g,Dairy & Beverages,8,210.0,0,,0,0,12,3,74,66,2693
